,Email,Class
1028,"['lol', 'you', 'forgot', 'it', 'eh', '?', 'yes', 'ill', 'bring', 'it', 'in', 'babe']",ham
2892,"['k', 'ill', 'be', 'sure', 'to', 'get', 'up', 'before', 'noon', 'and', 'see', 'whats', 'what']",ham
742,"['just', 'got', 'up', 'have', 'to', 'be', 'out', 'of', 'the', 'room', 'very', 'soon', '‰û_', 'i', 'hadnt', 'put', 'the', 'clocks', 'back', 'til', 'at', '8', 'i', 'shouted', 'at', 'everyone', 'to', 'get', 'up', 'and', 'then', 'realised', 'it', 'was', '7', 'wahay', 'another', 'hour', 'in', 'bed']",ham
2181,"['ps', 'u', 'no', 'ur', 'a', 'grown', 'up', 'now', 'right?']",ham
170,"['sir', 'i', 'need', 'axis', 'bank', 'account', 'no', 'and', 'bank', 'address']",ham
1576,"['no', 'to', 'be', 'nosy', 'i', 'guess', 'idk', 'am', 'i', 'over', 'reacting', 'if', 'im', 'freaked?']",ham
4663,"['mum', 'not', 'going', 'robinson', 'already']",ham
292,"['oops', '4', 'got', 'that', 'bit']",ham
5524,"['you', 'are', 'awarded', 'a', 'sipix', 'digital', 'camera!', 'call', '09061221061', 'from', 'landline', 'delivery', 'within', '28days', 't', 'cs', 'box177', 'm221bp', '2yr', 'warranty', '150ppm', '16', 'p', 'på£399']",spam
1750,"['*', 'was', 'thinking', 'about', 'chuckin', 'ur', 'red', 'green', 'n', 'black', 'trainners', '2', 'save', 'carryin', 'them', 'bac', 'on', 'train']",ham
2979,"['what', 'u', 'mean', 'u', 'almost', 'done?', 'done', 'wif', 'sleeping?', 'but', 'i', 'tot', 'u', 'going', 'to', 'take', 'a', 'nap', 'yup', 'i', 'send', 'her', 'liao', 'so', 'im', 'picking', 'her', 'up', 'at', 'ard', '4', 'smth', 'lor']",ham
5371,"['lol', 'oh', 'you', 'got', 'a', 'friend', 'for', 'the', 'dog', '?']",ham
64,"['ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', 'he', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice']",ham
4746,"['when', 'you', 'just', 'put', 'in', 'the', '+', 'sign', 'choose', 'my', 'number', 'and', 'the', 'pin', 'will', 'show', 'right?']",ham
4906,"['then', 'anything', 'special?']",ham
4543,"['when', 'you', 'and', 'derek', 'done', 'with', 'class?']",ham
2219,"['but', 'really', 'quite', 'funny', 'lor', 'wat', 'then', 'u', 'shd', 'haf', 'run', 'shorter', 'distance', 'wat']",ham
5086,"['omg', 'if', 'its', 'not', 'one', 'thing', 'its', 'another', 'my', 'cat', 'has', 'worms', '/', 'when', 'does', 'this', 'bad', 'day', 'end?']",ham
16,"['oh', 'kim', 'watching', 'here']",ham
2970,"['height', 'of', 'confidence', 'all', 'the', 'aeronautics', 'professors', 'wer', 'calld', '&amp;', 'they', 'wer', 'askd', '2', 'sit', 'in', 'an', 'aeroplane', 'aftr', 'they', 'sat', 'they', 'wer', 'told', 'dat', 'the', 'plane', 'ws', 'made', 'by', 'their', 'students', 'dey', 'all', 'hurried', 'out', 'of', 'd', 'plane', 'bt', 'only', '1', 'didnt', 'move', 'he', 'said\\if', 'it', 'is', 'made', 'by', 'my', 'students']",ham
3216,"['come', 'to', 'mahal', 'bus', 'stop', '&lt;decimal&gt;']",ham
5112,"['december', 'only!', 'had', 'your', 'mobile', '11mths+?', 'you', 'are', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'camera', 'mobile', 'for', 'free!', 'call', 'the', 'mobile', 'update', 'vco', 'free', 'on', '08002986906']",spam
1080,"['you', 'tell', 'what', 'happen', 'dont', 'behave', 'like', 'this', 'to', 'me', 'ok', 'no', 'need', 'to', 'say']",ham
2645,"['em', 'its', 'olowoyey@', 'uscedu', 'have', 'a', 'great', 'time', 'in', 'argentina', 'not', 'sad', 'about', 'secretary', 'everything', 'is', 'a', 'blessing']",ham
4587,"['i', 'wanted', 'to', 'wish', 'you', 'a', 'happy', 'new', 'year', 'and', 'i', 'wanted', 'to', 'talk', 'to', 'you', 'about', 'some', 'legal', 'advice', 'to', 'do', 'with', 'when', 'gary', 'and', 'i', 'split', 'but', 'in', 'person', 'ill', 'make', 'a', 'trip', 'to', 'ptbo', 'for', 'that', 'i', 'hope', 'everything', 'is', 'good', 'with', 'you', 'babe', 'and', 'i', 'love', 'ya']",ham
1301,"['i', 'tot', 'u', 'reach', 'liao', 'he', 'said', 't-shirt']",ham
5111,"['ive', 'reached', 'sch', 'already']",ham
1785,"['do', 'you', 'know', 'why', 'god', 'created', 'gap', 'between', 'your', 'fingers?', 'so', 'that', 'one', 'who', 'is', 'made', 'for', 'you', 'comes', '&amp;', 'fills', 'those', 'gaps', 'by', 'holding', 'your', 'hand', 'with', 'love!']",ham
955,"['sorry', 'i', 'now', 'then', 'c', 'ur', 'msg', 'yar', 'lor', 'so', 'poor', 'thing', 'but', 'only', '4', 'one', 'night', 'tmr', 'ull', 'have', 'a', 'brand', 'new', 'room', '2', 'sleep', 'in']",ham
1605,"['when', 'you', 'came', 'to', 'hostel']",ham
488,"['depends', 'on', 'quality', 'if', 'you', 'want', 'the', 'type', 'i', 'sent', 'boye', 'faded', 'glory', 'then', 'about', '6', 'if', 'you', 'want', 'ralphs', 'maybe', '2']",ham
4013,"['sorry', 'i', 'cant', 'text', '&amp;', 'drive', 'coherently', 'see', 'you', 'in', 'twenty']",ham
1719,"['fighting', 'with', 'the', 'world', 'is', 'easy', 'u', 'either', 'win', 'or', 'lose', 'bt', 'fightng', 'with', 'some1', 'who', 'is', 'close', 'to', 'u', 'is', 'dificult', 'if', 'u', 'lose', '-', 'u', 'lose', 'if', 'u', 'win', '-', 'u', 'still', 'lose']",ham
39,"['hello!', 'hows', 'you', 'and', 'how', 'did', 'saturday', 'go?', 'i', 'was', 'just', 'texting', 'to', 'see', 'if', 'youd', 'decided', 'to', 'do', 'anything', 'tomo', 'not', 'that', 'im', 'trying', 'to', 'invite', 'myself', 'or', 'anything!']",ham
5108,"['the', 'sign', 'of', 'maturity', 'is', 'not', 'when', 'we', 'start', 'saying', 'big', 'things', 'but', 'actually', 'it', 'is', 'when', 'we', 'start', 'understanding', 'small', 'things', '*have', 'a', 'nice', 'evening*', 'bslvyl']",ham
173,"['bloody', 'hell', 'cant', 'believe', 'you', 'forgot', 'my', 'surname', 'mr', 'ill', 'give', 'u', 'a', 'clue', 'its', 'spanish', 'and', 'begins', 'with', 'm']",ham
2736,"['hi', 'chachi', 'tried', 'calling', 'u', 'now', 'unable', 'to', 'reach', 'u', 'pl', 'give', 'me', 'a', 'missed', 'cal', 'once', 'u', 'c', 'tiz', 'msg', 'kanagu']",ham
3408,"['whats', 'that', 'coming', 'over', 'the', 'hill', 'is', 'it', 'a', 'monster!', 'hope', 'you', 'have', 'a', 'great', 'day', 'things', 'r', 'going', 'fine', 'here', 'busy', 'though!']",ham
804,"['k', 'ill', 'be', 'there', 'before', '4']",ham
4507,"['not', 'able', 'to', 'do', 'anything']",ham
3369,"['most', 'of', 'the', 'tiime', 'when', 'i', 'dont', 'let', 'you', 'hug', 'me', 'its', 'so', 'i', 'dont', 'break', 'into', 'tears']",ham
1065,"['no', 'my', 'mum', 'went', '2', 'dentist']",ham
4449,"['awesome', 'be', 'there', 'in', 'a', 'minute']",ham
146,"['freemsg', 'why', 'havent', 'you', 'replied', 'to', 'my', 'text?', 'im', 'randy', 'sexy', 'female', 'and', 'live', 'local', 'luv', 'to', 'hear', 'from', 'u', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'to', 'end']",spam
2833,"['u', 'sick', 'still', 'can', 'go', 'shopping?']",ham
2323,"['ok', 'lor']",ham
2956,"['i', 'would', 'but', 'im', 'still', 'cozy', 'and', 'exhausted', 'from', 'last', 'nightnobody', 'went', 'to', 'school', 'or', 'work', 'everything', 'is', 'closed']",ham
1537,"['all', 'sounds', 'good', 'fingers', 'makes', 'it', 'difficult', 'to', 'type']",ham
2922,"['fine', 'am', 'simply', 'sitting']",ham
351,"['if', 'youre', 'not', 'in', 'my', 'car', 'in', 'an', 'hour', 'and', 'a', 'half', 'im', 'going', 'apeshit']",ham
4856,"['thanks', 'and', '!', 'or', 'bomb', 'and', 'date', 'as', 'my', 'phone', 'wanted', 'to', 'say!']",ham
1950,"['haha', 'really', 'oh', 'no', 'how?', 'then', 'will', 'they', 'deduct', 'your', 'lesson', 'tmr?']",ham
2691,"['urgent', 'urgent!', 'we', 'have', '800', 'free', 'flights', 'to', 'europe', 'to', 'give', 'away', 'call', 'b4', '10th', 'sept', '&', 'take', 'a', 'friend', '4', 'free', 'call', 'now', 'to', 'claim', 'on', '09050000555', 'ba128nnfwfly150ppm']",spam
4630,"['got', 'hella', 'gas', 'money', 'want', 'to', 'go', 'on', 'a', 'grand', 'nature', 'adventure', 'with', 'galileo', 'in', 'a', 'little', 'bit?']",ham
4895,"['2', 'and', 'half', 'years', 'i', 'missed', 'your', 'friendship-']",ham
3164,"['cheers', 'for', 'the', 'card', 'is', 'it', 'that', 'time', 'of', 'year', 'already?']",ham
1874,"['hmv', 'bonus', 'special', '500', 'pounds', 'of', 'genuine', 'hmv', 'vouchers', 'to', 'be', 'won', 'just', 'answer', '4', 'easy', 'questions', 'play', 'now!', 'send', 'hmv', 'to', '86688', 'more', 'infowww100percent-realcom']",spam
1298,"['your', 'daily', 'text', 'from', 'me', '‰ûò', 'a', 'favour', 'this', 'time']",ham
2221,"['great', 'i', 'was', 'getting', 'worried', 'about', 'you', 'just', 'know', 'that', 'a', 'wonderful', 'and', 'caring', 'person', 'like', 'you', 'will', 'have', 'only', 'the', 'best', 'in', 'life', 'know', 'that', 'u', 'r', 'wonderful', 'and', 'gods', 'love', 'is', 'yours']",ham
654,"['did', 'u', 'got', 'that', 'persons', 'story']",ham
2205,"['urgent!', 'your', 'mobile', 'no', '07xxxxxxxxx', 'won', 'a', 'å£2000', 'bonus', 'caller', 'prize', 'on', '02/06/03!', 'this', 'is', 'the', '2nd', 'attempt', 'to', 'reach', 'you!', 'call', '09066362231', 'asap!', 'box97n7qp', '150ppm']",spam
1984,"['the', 'length', 'is', 'e', 'same', 'but', 'e', 'top', 'shorter', 'n', 'i', 'got', 'a', 'fringe', 'now', 'i', 'thk', 'im', 'not', 'going', 'liao', 'too', 'lazy', 'dun', 'wan', '2', 'distract', 'u', 'also']",ham
732,"['lol', 'you', 'wont', 'feel', 'bad', 'when', 'i', 'use', 'her', 'money', 'to', 'take', 'you', 'out', 'to', 'a', 'steak', 'dinner', '=d']",ham
3697,"['sbut', 'he', 'had', 'some', 'luck2', 'catches', 'put', 'down']",ham
330,"['kkapo', 'kgood', 'movie']",ham
3702,"['how', 'is', 'my', 'boy?', 'no', 'sweet', 'words', 'left', 'for', 'me', 'this', 'morning', '*sighs*', 'how', 'goes', 'you', 'day', 'my', 'love', '?', 'did', 'you', 'start', 'your', 'studying?']",ham
2836,"['1s', 'reach', 'home', 'call', 'me']",ham
5478,"['no', 'probably', '&lt;#&gt;', '%']",ham
918,"['hey', 'you', 'gave', 'them', 'your', 'photo', 'when', 'you', 'registered', 'for', 'driving', 'ah?', 'tmr', 'wanna', 'meet', 'at', 'yck?']",ham
2209,"['just', 'wanted', 'to', 'say', 'holy', 'shit', 'you', 'guys', 'werent', 'kidding', 'about', 'this', 'bud']",ham
898,"['thursday', 'night?', 'yeah', 'sure', 'thing', 'well', 'work', 'it', 'out', 'then']",ham
2029,"['ugh', 'y', 'cant', 'u', 'just', 'apologize', 'admit', 'u', 'were', 'wrong', 'and', 'ask', 'me', 'to', 'take', 'u', 'back?']",ham
4733,"['buy', 'space', 'invaders', '4', 'a', 'chance', '2', 'win', 'orig', 'arcade', 'game', 'console', 'press', '0', 'for', 'games', 'arcade', 'std', 'wap', 'charge', 'see', 'o2couk/games', '4', 'terms', '+', 'settings', 'no', 'purchase']",spam
4740,"['many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'i', 'wish', 'you', 'happy', 'birthday']",ham
2819,"['interflora', '-', 'åòits', 'not', 'too', 'late', 'to', 'order', 'interflora', 'flowers', 'for', 'christmas', 'call', '0800', '505060', 'to', 'place', 'your', 'order', 'before', 'midnight', 'tomorrow']",spam
4252,"['juz', 'now', 'havent', 'woke', 'up', 'so', 'a', 'bit', 'blur', 'blur', 'can?', 'dad', 'went', 'out', 'liao', 'i', 'cant', 'cum', 'now', 'oso']",ham
4528,"['hiya', 'probably', 'coming', 'home', '*', 'weekend', 'after', 'next']",ham
3314,"['free', 'message', 'activate', 'your', '500', 'free', 'text', 'messages', 'by', 'replying', 'to', 'this', 'message', 'with', 'the', 'word', 'free', 'for', 'terms', '&', 'conditions', 'visit', 'www07781482378com']",spam
4171,"['sorry', 'ill', 'call', 'later']",ham
1404,"['actually', 'getting', 'ready', 'to', 'leave', 'the', 'house']",ham
745,"['dunno', 'he', 'jus', 'say', 'go', 'lido', 'same', 'time', '930']",ham
2604,"['\\hello', 'ucall', 'wen', 'u', 'finish', 'wrki', 'fancy', 'meetin', 'up', 'wiv', 'u', 'all', 'tonite', 'as', 'i', 'need', 'a', 'break', 'from', 'dabooks', 'did', '4', 'hrs', 'last', 'nite+2', 'today', 'of', 'wrk!\\']",ham
242,"['okay', 'no', 'no', 'just', 'shining', 'on', 'that', 'was', 'meant', 'to', 'be', 'signing', 'but', 'that', 'sounds', 'better']",ham
4408,"['for', 'your', 'chance', 'to', 'win', 'a', 'free', 'bluetooth', 'headset', 'then', 'simply', 'reply', 'back', 'with', '\\adp\\']",spam
1073,"['lul', 'im', 'gettin', 'some', 'juicy', 'gossip', 'at', 'the', 'hospital', 'two', 'nurses', 'are', 'talking', 'about', 'how', 'fat', 'they', 'are', 'gettin', 'and', 'one', 'thinks', 'shes', 'obese', 'oyea']",ham
1740,"['i', 'can', 'do', 'that!', 'i', 'want', 'to', 'please', 'you', 'both', 'inside', 'and', 'outside', 'the', 'bedroom']",ham
5173,"['u', '2']",ham
4122,"['cool', 'want', 'me', 'to', 'go', 'to', 'kappa', 'or', 'should', 'i', 'meet', 'you', 'outside', 'mu']",ham
996,"['yetunde', 'im', 'in', 'class', 'can', 'you', 'not', 'run', 'water', 'on', 'it', 'to', 'make', 'it', 'ok', 'pls', 'now']",ham
3693,"['ok', 'im', 'not', 'sure', 'what', 'time', 'i', 'finish', 'tomorrow', 'but', 'i', 'wanna', 'spend', 'the', 'evening', 'with', 'you', 'cos', 'that', 'would', 'be', 'vewy', 'vewy', 'lubly!', 'love', 'me', 'xxx']",ham
3754,"['\\im', 'on', 'gloucesterroad', 'what', 'are', 'uup', 'to', 'later?\\']",ham
739,"['haha', 'mayb', 'ure', 'rite', 'u', 'know', 'me', 'well', 'da', 'feeling', 'of', 'being', 'liked', 'by', 'someone', 'is', 'gd', 'lor', 'u', 'faster', 'go', 'find', 'one', 'then', 'all', 'gals', 'in', 'our', 'group', 'attached', 'liao']",ham
5121,"['oops', 'i', 'did', 'have', 'it', '&lt;#&gt;', '?']",ham
2977,"['yar', 'lor', 'keep', 'raining', 'non', 'stop', 'or', 'u', 'wan', '2', 'go', 'elsewhere?']",ham
1282,"['ever', 'green', 'quote', 'ever', 'told', 'by', 'jerry', 'in', 'cartoon', '\\a', 'person', 'who', 'irritates', 'u', 'always', 'is', 'the', 'one', 'who', 'loves', 'u', 'vry', 'much', 'but', 'fails', 'to', 'express', 'it!!!', '-', '-', 'gud', 'nyt']",ham
4293,"['kit', 'strip', '-', 'you', 'have', 'been', 'billed', '150p', 'netcollex', 'ltd', 'po', 'box', '1013', 'ig11', 'oja']",spam
790,"['this', 'is', 'hoping', 'you', 'enjoyed', 'your', 'game', 'yesterday', 'sorry', 'ive', 'not', 'been', 'in', 'touch', 'but', 'pls', 'know', 'that', 'you', 'are', 'fondly', 'bein', 'thot', 'off', 'have', 'a', 'great', 'week', 'abiola']",ham
4152,"['urgent!!', 'your', '4*', 'costa', 'del', 'sol', 'holiday', 'or', 'å£5000', 'await', 'collection', 'call', '09050090044', 'now', 'toclaim', 'sae', 'tc', 's', 'pobox334', 'stockport', 'sk38xh', 'costå£150/pm', 'max10mins']",spam
2875,"['fuck', 'cedar', 'key', 'and', 'fuck', 'her', 'come', 'over', 'anyway', 'tho']",ham
878,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09058094565']",spam
1842,"['super', 'dagood', 'replacement', 'for', 'murali']",ham
621,"['good', 'words', 'but', 'words', 'may', 'leave', 'u', 'in', 'dismay', 'many', 'times']",ham
1213,"['yeah', 'probably', 'but', 'not', 'sure', 'ilol', 'let', 'u', 'know', 'but', 'personally', 'i', 'wuldnt', 'bother', 'then', 'again', 'if', 'ur', 'goin', 'to', 'then', 'i', 'mite', 'as', 'well!!']",ham
5046,"['hmmmstill', 'we', 'dont', 'have', 'opener?']",ham
2816,"['gr8', 'poly', 'tones', '4', 'all', 'mobs', 'direct', '2u', 'rply', 'with', 'poly', 'title', 'to', '8007', 'eg', 'poly', 'breathe1', 'titles', 'crazyin', 'sleepingwith', 'finest', 'ymca', 'getzedcouk', 'pobox365o4w45wq', '300p']",spam
5261,"['i', 'absolutely', 'love', 'south', 'park!', 'i', 'only', 'recently', 'started', 'watching', 'the', 'office']",ham
875,"['shop', 'till', 'u', 'drop', 'is', 'it', 'you', 'either', '10k', '5k', 'å£500', 'cash', 'or', 'å£100', 'travel', 'voucher', 'call', 'now', '09064011000', 'ntt', 'po', 'box', 'cr01327bt', 'fixedline', 'cost', '150ppm', 'mobile', 'vary']",spam
301,"['shit', 'that', 'is', 'really', 'shocking', 'and', 'scary', 'cant', 'imagine', 'for', 'a', 'second', 'def', 'up', 'for', 'night', 'out', 'do', 'u', 'think', 'there', 'is', 'somewhere', 'i', 'could', 'crash', 'for', 'night', 'save', 'on', 'taxi?']",ham
2408,"['aww', 'thats', 'the', 'first', 'time', 'u', 'said', 'u', 'missed', 'me', 'without', 'asking', 'if', 'i', 'missed', 'u', 'first', 'you', 'do', 'love', 'me!']",ham
3176,"['in', 'meeting', 'da', 'i', 'will', 'call', 'you']",ham
3714,"['i', 'am', 'lateso', 'call', 'you', 'tomorrow', 'morningtake', 'care', 'sweet', 'dreamsu', 'and', 'meummifyingbye']",ham
2159,"['no', 'its', 'not', 'specialisation', 'can', 'work', 'but', 'its', 'slave', 'labor', 'will', 'look', 'for', 'it', 'this', 'month', 'sha', 'cos', 'no', 'shakara', '4', 'beggar']",ham
4446,"['please', 'tell', 'me', 'you', 'have', 'some', 'of', 'that', 'special', 'stock', 'you', 'were', 'talking', 'about']",ham
4377,"['doing', 'nothing', 'then', 'u', 'not', 'having', 'dinner', 'w', 'us?']",ham
5135,"['sorry', '*', 'was', 'at', 'the', 'grocers']",ham
3398,"['yeah', 'we', 'wouldnt', 'leave', 'for', 'an', 'hour', 'at', 'least', 'hows', '4', 'sound?']",ham
5372,"['ok', 'is', 'any', 'problem', 'to', 'u', 'frm', 'him?', 'wats', 'matter?']",ham
1525,"['pls', 'pls', 'find', 'out', 'from', 'aunt', 'nike']",ham
2075,"['trust', 'me', 'even', 'if', 'isnt', 'there', 'its', 'there']",ham
5141,"['free', 'for', '1st', 'week!', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'just', 'txt', 'nokia', 'to', '8077', 'get', 'txting', 'and', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', '16+', 'norm150p/tone']",spam
5421,"['hi', 'elaine', 'is', 'todays', 'meeting', 'confirmed?']",ham
4039,"['im', 'at', 'home', 'n', 'ready']",ham
4737,"['i', 'bought', 'the', 'test', 'yesterday', 'its', 'something', 'that', 'lets', 'you', 'know', 'the', 'exact', 'day', 'u', 'ovulatewhen', 'will', 'get', '2u', 'in', 'about', '2', 'to', '3wks', 'but', 'pls', 'pls', 'dont', 'fret', 'i', 'know', 'u', 'r', 'worried', 'pls', 'relax', 'also', 'is', 'there', 'anything', 'in', 'ur', 'past', 'history', 'u', 'need', 'to', 'tell', 'me?']",ham
2730,"['mm', 'feeling', 'sleepy', 'today', 'itself', 'i', 'shall', 'get', 'that', 'dear']",ham
2371,"['watching', 'tv', 'lor', 'y', 'she', 'so', 'funny', 'we', 'bluff', 'her', '4', 'wat', 'izzit', 'because', 'she', 'thk', 'its', 'impossible', 'between', 'us?']",ham
2049,"['hi', 'where', 'you', 'you', 'in', 'home', 'or', 'calicut?']",ham
3935,"['they', 'r', 'giving', 'a', 'second', 'chance', 'to', 'rahul', 'dengra']",ham
5352,"['good', 'morning', 'princess!', 'have', 'a', 'great', 'day!']",ham
4089,"['we', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'video', 'mobile', '750', 'mins', 'unlimited', 'text', '+', 'free', 'camcorder', 'reply', 'of', 'call', '08000930705', 'now']",spam
4167,"['congrats!', 'nokia', '3650', 'video', 'camera', 'phone', 'is', 'your', 'call', '09066382422', 'calls', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'from', 'mobiles', '16+', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",spam
2333,"['do', 'you', 'like', 'italian', 'food?']",ham
3756,"['yes!', 'the', 'only', 'place', 'in', 'town', 'to', 'meet', 'exciting', 'adult', 'singles', 'is', 'now', 'in', 'the', 'uk', 'txt', 'chat', 'to', '86688', 'now!', '150p/msg']",spam
1036,"['no', 'my', 'blankets', 'are', 'sufficient', 'thx']",ham
1362,"['what', 'does', 'the', 'dance', 'river', 'do?']",ham
3758,"['god', 'asked', '\\what', 'is', 'forgiveness?\\', 'a', 'little', 'child', 'gave', 'lovely', 'reply']",ham
1319,"['correct', 'so', 'how', 'was', 'work', 'today']",ham
1963,"['honeybee', 'said', '*im', 'd', 'sweetest', 'in', 'd', 'world*', 'god', 'laughed', '&amp;', 'said', '*waitu', 'havnt', 'met', 'd', 'person', 'reading', 'this', 'msg*', 'moral', 'even', 'god', 'can', 'crack', 'jokes!', 'gm+gn+ge+gn']",ham
4729,"['i', 'dont', 'know', 'ask', 'to', 'my', 'brother', 'nothing', 'problem', 'some', 'thing', 'that', 'just', 'i', 'told']",ham
4135,"['have', 'you', 'ever', 'had', 'one', 'foot', 'before?']",ham
1611,"['rt-king', 'pro', 'video', 'club>>', 'need', 'help?', 'info@ringtonekingcouk', 'or', 'call', '08701237397', 'you', 'must', 'be', '16+', 'club', 'credits', 'redeemable', 'at', 'wwwringtonekingcouk!', 'enjoy!']",spam
2503,"['hello', 'my', 'boytoy!', 'i', 'made', 'it', 'home', 'and', 'my', 'constant', 'thought', 'is', 'of', 'you', 'my', 'love', 'i', 'hope', 'your', 'having', 'a', 'nice', 'visit', 'but', 'i', 'cant', 'wait', 'till', 'you', 'come', 'home', 'to', 'me', '*kiss*']",ham
355,"['thank', 'you', 'for', 'callingforgot', 'to', 'say', 'happy', 'onam', 'to', 'you', 'sirjii', 'am', 'fine', 'here', 'and', 'remembered', 'you', 'when', 'i', 'met', 'an', 'insurance', 'personmeet', 'you', 'in', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'who', 'joined', 'tisscotayseer']",ham
1933,"['hope', 'you', 'are', 'having', 'a', 'great', 'day']",ham
2704,"['what', 'i', 'mean', 'is', 'do', 'they', 'come', 'chase', 'you', 'out', 'when', 'its', 'over', 'or', 'is', 'it', 'stated', 'you', 'can', 'watch', 'as', 'many', 'movies', 'as', 'you', 'want']",ham
